Time,GPS_Longitude
339.1,12.1497887621895
339.2,12.1497967497962
339.3,12.1498053293254
339.4,12.1498114104301
339.5,12.1498205596687
339.6,12.1498284305119
339.7,12.1498369996491
339.8,12.1498462051344
339.9,12.1498538536117
340,12.1498645906101
340.1,12.1498738238657
340.2,12.1498845260563
340.3,12.1498970144863
340.4,12.149907904366
340.5,12.1499241708696
340.6,12.1499386873543
340.7,12.1499559961796
340.8,12.1499766025766
340.9,12.1499945959397
341,12.1500201327294
341.1,12.1500432047467
341.2,12.1500693574759
341.3,12.1500987516091
341.4,12.1501241238136
341.5,12.1501587270067
341.6,12.1501882622906
341.7,12.1502211753709
341.8,12.150257519057
341.9,12.1502879043413
342,12.1503277537854
342.1,12.1503608250293
342.2,12.1503971256244
342.3,12.1504366912275
342.4,12.1504694693661
342.5,12.1505123175044
342.6,12.15054918131
342.7,12.1505891995817
342.8,12.1506313877891
342.9,12.1506652625042
343,12.1507106406748
343.1,12.1507471594685
343.2,12.1507862863927
343.3,12.1508279282884
343.4,12.1508618474258
343.5,12.1509064812401
343.6,12.1509424603844
343.7,12.150981354129
343.8,12.1510232522826
343.9,12.1510576720972
344,12.1511024710955
344.1,12.1511390275899
344.2,12.1511784582778
344.3,12.1512206926456
344.4,12.1512554088545
344.5,12.1513004894569
344.6,12.1513367925367
344.7,12.1513757746098
344.8,12.1514173281191
344.9,12.1514511740236
345,12.1514941307106
345.1,12.1515280512647
345.2,12.1515641057379
345.3,12.1516019928332
345.4,12.1516321891338
345.5,12.1516698885238
345.6,12.151698669057
345.7,12.1517281567714
345.8,12.1517577893498
345.9,12.1517805873487
346,12.1518082239165
346.1,12.1518276899845
346.2,12.1518470222364
346.3,12.1518658839971
346.4,12.1518796043052
346.5,12.1518942977723
346.6,12.1519036532601
346.7,12.1519123665518
346.8,12.1519197362681
346.9,12.1519234003559
347,12.1519258873176
347.1,12.1519246952128
347.2,12.1519214150978
347.3,12.1519157223837
347.4,12.1519092834375
347.5,12.1518969164764
347.6,12.1518854790173
347.7,12.1518715839353
347.8,12.1518546262287
347.9,12.1518393950675
348,12.1518175718016
348.1,12.1517979418942
348.2,12.1517753516166
348.3,12.1517494536123
348.4,12.1517265233442
348.5,12.1516952474427
348.6,12.1516693580649
348.7,12.1516412337333
348.8,12.1516109539339
348.9,12.1515856021012
349,12.1515529921012
349.1,12.1515266217413
349.2,12.1514986509201
349.3,12.1514694815709
349.4,12.1514457842314
349.5,12.1514160559156
349.6,12.1513927753118
349.7,12.1513685347412
349.8,12.1513435694435
349.9,12.1513233306856
350,12.1512980560824
350.1,12.1512781496754
350.2,12.1512571083146
350.3,12.1512349459436
350.4,12.1512166145503
350.5,12.1511926339559
350.6,12.1511723602079
350.7,12.1511498145331
350.8,12.1511246644244
350.9,12.1511026924994
351,12.1510719843278
351.1,12.1510460528082
351.2,12.151017147913
351.3,12.1509853184085
351.4,12.1509586092383
351.5,12.1509243969306
351.6,12.1508962915284
351.7,12.1508661200237
351.8,12.1508342813731
351.9,12.150808196396
352,12.1507744947299
352.1,12.1507479153761
352.2,12.150719896232
352.3,12.1506906075026
352.4,12.1506666887573
352.5,12.1506361418582
352.6,12.1506115652701
352.7,12.1505859528645
352.8,12.1505598689112
352.9,12.1505389890462
353,12.1505128765448
353.1,12.150493078747
353.2,12.1504732977511
353.3,12.1504543843911
353.4,12.1504405668709
353.5,12.1504262260112
353.6,12.1504162587967
353.7,12.1504073914991
353.8,12.150400110222
353.9,12.1503952156117
354,12.1503907150039
354.1,12.1503882525788
354.2,12.1503851008611
354.3,12.1503809851672
354.4,12.1503778692044
354.5,12.1503708830066
354.6,12.1503640314221
354.7,12.1503553309845
354.8,12.1503442365544
354.9,12.1503336917056
355,12.1503178730149
355.1,12.1503043184955
355.2,12.1502890593279
355.3,12.1502719291201
355.4,12.1502571267525
355.5,12.1502371688212
355.6,12.1502197081955
355.7,12.1502001502421
355.8,12.1501786380778
355.9,12.1501604587375
356,12.1501371345173
356.1,12.1501184060394
356.2,12.1500986608198
356.3,12.1500784283958
356.4,12.150062550813
356.5,12.1500432601115
356.6,12.1500287244617
356.7,12.1500145816255
356.8,12.1499998985236
356.9,12.1499864170051
357,12.1499723051957
357.1,12.1499624671434
357.2,12.1499536997373
357.3,12.1499463276505
357.4,12.1499410042567
357.5,12.1499369115479
357.6,12.1499354371514
357.7,12.1499350993496
357.8,12.1499361770657
357.9,12.149939727706
358,12.1499461502932
358.1,12.1499532015175
358.2,12.149962215476
358.3,12.1499736073244
358.4,12.1499845470996
358.5,12.1499998195587
358.6,12.1500136129948
358.7,12.1500300756109
358.8,12.1500493592551
358.9,12.1500660162474
359,12.1500885547704
359.1,12.1501075311994
359.2,12.1501283316724
359.3,12.1501505837945
359.4,12.1501689973448
359.5,12.1501913259219
359.6,12.1502091096521
359.7,12.1502262994012
359.8,12.1502436356046
359.9,12.1502596592822
360,12.1502763456577
360.1,12.1502886562364
360.2,12.1503011173402
360.3,12.1503134326981
360.4,12.1503229086468
360.5,12.1503340579597
360.6,12.150342729937
360.7,12.1503515924896
360.8,12.1503603908581
360.9,12.150367298296
361,12.1503756534861
361.1,12.1503824676227
361.2,12.1503898828559
361.3,12.150398018782
361.4,12.1504051982382
361.5,12.1504146636029
361.6,12.1504229129624
361.7,12.1504318117872
361.8,12.1504411611985
361.9,12.150449033749
362,12.1504589579619
362.1,12.150467263079
362.2,12.1504765020013
362.3,12.1504871244596
362.4,12.150497160492
362.5,12.1505122886029
362.6,12.1505263737475
362.7,12.150541931948
362.8,12.150560091293
362.9,12.1505795643476
363,12.1506029565987
363.1,12.1506238489106
363.2,12.1506472957558
363.3,12.1506732541642
363.4,12.150696144784
363.5,12.1507258358239
363.6,12.1507514569593
363.7,12.1507779602831
363.8,12.1508069999385
363.9,12.1508369965424
364,12.1508720460082
364.1,12.150900926316
364.2,12.1509320708469
364.3,12.1509651845161
364.4,12.1509930842565
364.5,12.1510276910942
364.6,12.1510553154252
364.7,12.1510830251813
364.8,12.1511124651675
364.9,12.1511406592119
365,12.1511713161612
365.1,12.1511957022158
365.2,12.1512208366472
365.3,12.1512463230572
365.4,12.1512674025859
365.5,12.1512937293006
365.6,12.1513147222376
365.7,12.1513370520269
365.8,12.1513603081512
365.9,12.1513791146576
366,12.1514027073211
366.1,12.1514216605945
366.2,12.1514417728194
366.3,12.151462667712
366.4,12.1514796492243
366.5,12.1515005473066
366.6,12.1515171188697
366.7,12.1515343293855
366.8,12.1515516707471
366.9,12.1515653569094
367,12.1515817747591
367.1,12.1515939462896
367.2,12.1516057022428
367.3,12.1516163343002
367.4,12.1516236720075
367.5,12.1516322426459
367.6,12.1516363874466
367.7,12.1516393919684
367.8,12.151641371084
367.9,12.151640367256
368,12.151637260464
368.1,12.1516326640252
368.2,12.1516263492097
368.3,12.1516177663276
368.4,12.1516085498926
368.5,12.1515947078469
368.6,12.1515815817104
368.7,12.1515659792036
368.8,12.1515482587015
368.9,12.1515333204975
369,12.1515116129676
369.1,12.1514930102755
369.2,12.151472982126
369.3,12.1514517560077
369.4,12.1514336438972
369.5,12.1514108602303
369.6,12.1513923911033
369.7,12.1513732661033
369.8,12.1513537187131
369.9,12.1513371676224
370,12.1513174662632
370.1,12.1513022961464
370.2,12.1512872130949
370.3,12.1512727140064
370.4,12.1512613603657
370.5,12.1512492867859
370.6,12.1512409189964
370.7,12.1512333798055
370.8,12.1512260033683
370.9,12.1512187023358
371,12.1512089809412
371.1,12.1511999515421
371.2,12.1511891036994
371.3,12.151176578533
371.4,12.1511656883568
371.5,12.1511497455708
371.6,12.1511356681472
371.7,12.1511206861761
371.8,12.1511037771066
371.9,12.151085821587
372,12.1510646299461
372.1,12.1510463745292
372.2,12.1510258812475
372.3,12.151003726908
372.4,12.1509853559619
372.5,12.150961539719
372.6,12.1509418034045
372.7,12.1509211244068
372.8,12.1509000527282
372.9,12.1508826312986
373,12.1508625071992
373.1,12.1508469372862
373.2,12.1508313717854
373.3,12.1508161390997
373.4,12.1508037658942
373.5,12.1507901896747
373.6,12.1507792015362
373.7,12.1507693147378
373.8,12.1507604732074
373.9,12.1507528662507
374,12.1507461781517
374.1,12.1507407569719
374.2,12.150735773013
374.3,12.1507316459609
374.4,12.1507286707205
374.5,12.150727371552
374.6,12.1507290752364
374.7,12.150732902305
374.8,12.1507392009297
374.9,12.1507464140357
375,12.1507593620664
375.1,12.1507724774901
375.2,12.1507886637227
375.3,12.1508082628085
375.4,12.1508268066502
375.5,12.1508524696768
375.6,12.1508750679052
375.7,12.1509005929787
375.8,12.1509288993892
375.9,12.1509537177357
376,12.150987059875
376.1,12.1510156402194
376.2,12.1510471321682
376.3,12.1510806848671
376.4,12.1511085475915
376.5,12.1511416137235
376.6,12.1511680267458
376.7,12.1511952212272
376.8,12.1512224527421
376.9,12.1512445383091
377,12.1512700560149
377.1,12.15128971356
377.2,12.1513090953744
377.3,12.1513271371833
377.4,12.1513403982065
377.5,12.1513535957385
377.6,12.1513626058625
377.7,12.1513696515954
377.8,12.1513745390375
377.9,12.1513765603444
378,12.1513766353232
378.1,12.1513739834983
378.2,12.1513684591503
378.3,12.1513602137366
378.4,12.1513525583374
378.5,12.1513390561912
378.6,12.1513253177651
378.7,12.1513093467727
378.8,12.1512911430327
378.9,12.1512741853193
379,12.151250844325
379.1,12.1512305367107
379.2,12.1512076938695
379.3,12.1511827809283
379.4,12.1511617322702
379.5,12.1511350018787
379.6,12.1511123983673
379.7,12.1510895117254
379.8,12.151065121223
379.9,12.151040495657
380,12.1510128520435
380.1,12.150990176278
380.2,12.1509662643244
380.3,12.1509414768361
380.4,12.1509204723577
380.5,12.1508945044813
380.6,12.1508729015558
380.7,12.1508496550293
380.8,12.1508249029361
380.9,12.1508032184332
381,12.150775100685
381.1,12.1507505007266
381.2,12.1507232824228
381.3,12.1506937071018
381.4,12.1506675113012
381.5,12.1506339678331
381.6,12.150604898832
381.7,12.1505729567818
381.8,12.1505385755915
381.9,12.150508472888
382,12.1504705700185
382.1,12.1504385078061
382.2,12.1504039300298
382.3,12.150367424298
382.4,12.150335969365
382.5,12.1502977575707
382.6,12.1502655650583
382.7,12.1502311377701
382.8,12.1501952060857
382.9,12.1501645371279
383,12.150125832763
383.1,12.1500934563789
383.2,12.150059577288
383.3,12.1500246255665
383.4,12.1499942077509
383.5,12.1499574350382
383.6,12.1499274591683
383.7,12.1498960148326
383.8,12.1498638054595
383.9,12.1498368177614
384,12.1498049668082
384.1,12.1497793757976
384.2,12.1497526223932
384.3,12.1497253360448
384.4,12.1497027176232
384.5,12.1496772682536
384.6,12.1496575724168
384.7,12.1496378925485
384.8,12.1496187390033
384.9,12.1496032366942
385,12.1495862444197
385.1,12.1495740774854
385.2,12.1495632844075
385.3,12.1495544774066
385.4,12.1495484822679
385.5,12.1495440778401
385.6,12.1495426050375
385.7,12.1495426115084
385.8,12.1495444475423
385.9,12.1495476124393
386,12.1495533035379
386.1,12.1495590638284
386.2,12.1495660789527
386.3,12.149574106047
386.4,12.1495810915818
386.5,12.1495901154585
386.6,12.1495975838665
386.7,12.1496055365486
386.8,12.1496138219302
386.9,12.149620852756
387,12.1496297661076
387.1,12.1496372431532
387.2,12.1496453152617
387.3,12.1496539187434
387.4,12.1496614480354
387.5,12.1496708878535
387.6,12.1496790331477
387.7,12.149687972745
387.8,12.1496976003159
387.9,12.1497060483866
388,12.1497168019507
388.1,12.1497259867111
388.2,12.1497359600513
388.3,12.1497465753655
388.4,12.1497558021201
388.5,12.1497666632592
388.6,12.1497760533435
388.7,12.1497861968978
388.8,12.1497967870648
