Time,Water_Temp
388.924,49.6875
388.974,49.65625
389.024,49.65625
389.074,49.625
389.124,49.625
389.174,49.625
389.224,49.625
389.274,49.625
389.324,49.65625
389.374,49.6875
389.424,49.71875
389.474,49.78125
389.524,49.8125
389.574,49.875
389.624,49.90625
389.673,49.90625
389.723,49.90625
389.773,49.90625
389.823,49.90625
389.873,49.875
389.923,49.875
389.973,49.84375
390.023,49.78125
390.073,49.75
390.123,49.71875
390.173,49.71875
390.223,49.71875
390.273,49.71875
390.323,49.71875
390.373,49.75
390.423,49.8125
390.473,49.84375
390.523,49.875
390.573,49.9375
390.623,49.96875
390.673,49.96875
390.723,50
390.773,50
390.823,50
390.873,49.96875
390.923,49.9375
390.973,49.90625
391.023,49.90625
391.073,49.9375
391.123,49.9375
391.173,49.9375
391.223,49.96875
391.273,49.96875
391.323,50
391.373,50
391.423,50.03125
391.473,50
391.523,50
391.573,50
391.623,50
391.673,49.96875
391.723,49.9375
391.773,49.90625
391.823,49.875
391.873,49.84375
391.923,49.8125
391.973,49.8125
392.023,49.8125
392.073,49.8125
392.123,49.84375
392.173,49.875
392.223,49.90625
392.272,49.9375
392.322,49.9375
392.372,49.9375
392.422,49.9375
392.472,49.90625
392.522,49.90625
392.572,49.875
392.622,49.84375
392.672,49.84375
392.722,49.875
392.772,49.90625
392.822,49.9375
392.872,50
392.922,50
392.972,50.03125
393.022,50.0625
393.072,50.0625
393.122,50.0625
393.172,50.03125
393.222,50
393.272,50
393.322,50.03125
393.372,50.0625
393.422,50.125
393.472,50.15625
393.522,50.1875
393.572,50.1875
393.622,50.1875
393.672,50.1875
393.722,50.15625
393.772,50.15625
393.822,50.15625
393.872,50.15625
393.922,50.15625
393.972,50.15625
394.022,50.15625
394.072,50.15625
394.122,50.15625
394.172,50.15625
394.222,50.125
394.272,50.09375
394.322,50.0625
394.372,50.0625
394.422,50.03125
394.472,50.0625
394.522,50.0625
394.572,50.0625
394.622,50.09375
394.672,50.09375
394.722,50.125
394.772,50.125
394.822,50.125
394.872,50.125
394.921,50.125
394.971,50.125
395.021,50.09375
395.071,50.09375
395.121,50.09375
395.171,50.09375
395.221,50.09375
395.271,50.0625
395.321,50.0625
395.371,50.0625
395.421,50.125
395.471,50.15625
395.521,50.21875
395.571,50.25
395.621,50.28125
395.671,50.28125
395.721,50.3125
395.771,50.3125
395.821,50.3125
395.871,50.3125
395.921,50.3125
395.971,50.3125
396.021,50.3125
396.071,50.34375
396.121,50.34375
396.171,50.34375
396.221,50.34375
396.271,50.34375
396.321,50.3125
396.371,50.3125
396.421,50.3125
396.471,50.3125
396.521,50.34375
396.571,50.34375
396.621,50.375
396.671,50.34375
396.721,50.34375
396.771,50.34375
396.821,50.3125
396.871,50.3125
396.921,50.3125
396.971,50.28125
397.021,50.28125
397.071,50.25
397.121,50.21875
397.171,50.21875
397.221,50.21875
397.271,50.28125
397.321,50.3125
397.371,50.34375
397.421,50.375
397.471,50.40625
397.52,50.40625
397.57,50.40625
397.62,50.40625
397.67,50.40625
397.72,50.375
397.77,50.375
397.82,50.34375
397.87,50.28125
397.92,50.28125
397.97,50.25
398.02,50.25
398.07,50.28125
398.12,50.3125
398.17,50.3125
398.22,50.34375
398.27,50.34375
398.32,50.34375
398.37,50.34375
398.42,50.3125
398.47,50.28125
398.52,50.25
398.57,50.21875
398.62,50.21875
398.67,50.21875
398.72,50.21875
398.77,50.21875
398.82,50.25
398.87,50.28125
398.92,50.3125
398.97,50.3125
399.02,50.3125
399.07,50.3125
399.12,50.3125
399.17,50.3125
399.22,50.3125
399.27,50.3125
399.32,50.34375
399.37,50.3125
399.42,50.28125
399.47,50.25
399.52,50.25
399.57,50.25
399.62,50.28125
399.67,50.3125
399.72,50.34375
399.77,50.40625
399.82,50.4375
399.87,50.46875
399.92,50.46875
399.97,50.46875
400.02,50.40625
400.07,50.375
400.119,50.34375
400.169,50.3125
400.219,50.3125
400.269,50.3125
400.319,50.3125
400.369,50.3125
400.419,50.375
400.469,50.40625
400.519,50.4375
400.569,50.46875
400.619,50.5
400.669,50.5
400.719,50.46875
400.769,50.4375
400.819,50.4375
400.869,50.40625
400.919,50.4375
400.969,50.4375
401.019,50.46875
401.069,50.46875
401.119,50.5
401.169,50.5
401.219,50.5
401.269,50.5
401.319,50.53125
401.369,50.53125
401.419,50.53125
401.469,50.53125
401.519,50.53125
401.569,50.5
401.619,50.5
401.669,50.46875
401.719,50.4375
401.769,50.4375
401.819,50.4375
401.869,50.4375
401.919,50.4375
401.969,50.4375
402.019,50.46875
402.069,50.46875
402.119,50.5
402.169,50.53125
402.219,50.53125
402.269,50.5625
402.319,50.59375
402.369,50.59375
402.419,50.625
402.469,50.625
402.519,50.625
402.569,50.625
402.619,50.625
402.669,50.59375
402.719,50.59375
402.768,50.5625
402.818,50.5625
402.868,50.59375
402.918,50.5625
402.968,50.5625
403.018,50.5625
403.068,50.53125
403.118,50.53125
403.168,50.53125
403.218,50.53125
403.268,50.53125
403.318,50.5625
403.368,50.5625
403.418,50.59375
403.468,50.59375
403.518,50.625
403.568,50.625
403.618,50.625
403.668,50.59375
403.718,50.5625
403.768,50.5
403.818,50.46875
403.868,50.4375
403.918,50.4375
403.968,50.4375
404.018,50.4375
404.068,50.46875
404.118,50.5
404.168,50.5625
404.218,50.59375
404.268,50.625
404.318,50.625
404.368,50.65625
404.418,50.6875
404.468,50.6875
404.518,50.71875
404.568,50.71875
404.618,50.71875
404.668,50.71875
404.718,50.71875
404.768,50.71875
404.818,50.6875
404.868,50.6875
404.918,50.6875
404.968,50.6875
405.018,50.6875
405.068,50.6875
405.118,50.71875
405.168,50.71875
405.218,50.71875
405.268,50.71875
405.318,50.71875
405.367,50.71875
405.417,50.71875
405.467,50.75
405.517,50.78125
405.567,50.84375
405.617,50.875
405.667,50.90625
405.717,50.90625
405.767,50.90625
405.817,50.875
405.867,50.84375
405.917,50.8125
405.967,50.8125
406.017,50.78125
406.067,50.78125
406.117,50.75
406.167,50.71875
406.217,50.71875
406.267,50.71875
406.317,50.71875
406.367,50.75
406.417,50.75
406.467,50.78125
406.517,50.78125
406.567,50.78125
406.617,50.78125
406.667,50.78125
406.717,50.78125
406.767,50.78125
406.817,50.78125
406.867,50.8125
406.917,50.84375
406.967,50.84375
407.017,50.84375
407.067,50.84375
407.117,50.875
407.167,50.875
407.217,50.875
407.267,50.875
407.317,50.875
407.367,50.875
407.417,50.875
407.467,50.875
407.517,50.84375
407.567,50.84375
407.617,50.84375
407.667,50.84375
407.717,50.84375
407.767,50.875
407.817,50.90625
407.867,50.9375
407.917,50.96875
407.967,51
408.016,51
408.066,50.96875
408.116,50.96875
408.166,50.96875
408.216,50.9375
408.266,50.9375
408.316,50.9375
408.366,50.9375
408.416,50.9375
408.466,50.9375
408.516,50.9375
408.566,50.96875
408.616,50.96875
408.666,50.96875
408.716,50.96875
408.766,50.96875
408.816,50.96875
408.866,50.96875
408.916,50.96875
408.966,51
409.016,51
409.066,50.96875
409.116,50.9375
409.166,50.9375
409.216,50.875
409.266,50.84375
409.316,50.8125
409.366,50.78125
409.416,50.78125
409.466,50.8125
409.516,50.8125
409.566,50.8125
409.616,50.78125
409.666,50.78125
409.716,50.78125
409.766,50.8125
409.816,50.875
409.866,50.90625
409.916,50.96875
409.966,51
410.016,51.03125
410.066,51.0625
410.116,51.0625
410.166,51.09375
410.216,51.09375
410.266,51.09375
410.316,51.0625
410.366,51.0625
410.416,51.03125
410.466,51.03125
410.516,51.03125
410.566,51.0625
410.615,51.09375
410.665,51.125
410.715,51.15625
410.765,51.15625
410.815,51.15625
410.865,51.125
410.915,51.09375
410.965,51.09375
411.015,51.03125
411.065,51
411.115,51
411.165,51
411.215,51
411.265,51.03125
411.315,51.0625
411.365,51.09375
411.415,51.09375
411.465,51.125
411.515,51.15625
411.565,51.1875
411.615,51.1875
411.665,51.1875
411.715,51.1875
411.765,51.1875
411.815,51.1875
411.865,51.1875
411.915,51.1875
411.965,51.21875
412.015,51.1875
412.065,51.15625
412.115,51.09375
412.165,51.03125
412.215,51
412.265,50.96875
412.315,51
412.365,51.03125
412.415,51.09375
412.465,51.15625
412.515,51.25
412.565,51.3125
412.615,51.34375
412.665,51.34375
412.715,51.34375
412.765,51.3125
412.815,51.28125
412.865,51.28125
412.915,51.25
412.965,51.28125
413.015,51.28125
413.065,51.3125
413.115,51.34375
413.165,51.375
413.215,51.40625
413.264,51.4375
413.314,51.4375
413.364,51.40625
413.414,51.40625
413.464,51.375
413.514,51.34375
413.564,51.3125
413.614,51.3125
413.664,51.3125
413.714,51.3125
413.764,51.3125
413.814,51.3125
413.864,51.3125
413.914,51.3125
413.964,51.28125
414.014,51.25
414.064,51.21875
414.114,51.21875
414.164,51.1875
414.214,51.1875
414.264,51.21875
414.314,51.25
414.364,51.28125
414.414,51.28125
414.464,51.28125
414.514,51.28125
414.564,51.25
414.614,51.21875
414.664,51.21875
414.714,51.1875
414.764,51.1875
414.814,51.1875
414.864,51.1875
414.914,51.1875
414.964,51.21875
415.014,51.25
415.064,51.3125
415.114,51.3125
415.164,51.34375
415.214,51.34375
415.264,51.34375
415.314,51.34375
415.364,51.375
415.414,51.34375
415.464,51.34375
415.514,51.34375
415.564,51.375
415.614,51.375
415.664,51.40625
415.714,51.40625
415.764,51.4375
415.814,51.4375
415.864,51.46875
415.913,51.5
415.963,51.53125
416.013,51.5625
416.063,51.5625
416.113,51.53125
416.163,51.53125
416.213,51.5
416.263,51.46875
416.313,51.46875
416.363,51.4375
416.413,51.46875
416.463,51.46875
416.513,51.5
416.563,51.5
416.613,51.53125
416.663,51.5
416.713,51.5
416.763,51.5
416.813,51.5
416.863,51.5
416.913,51.5
416.963,51.53125
417.013,51.5625
417.063,51.625
417.113,51.65625
417.163,51.71875
417.213,51.71875
417.263,51.71875
417.313,51.71875
417.363,51.65625
417.413,51.625
417.463,51.59375
417.513,51.5625
417.563,51.5625
417.613,51.59375
417.663,51.625
417.713,51.65625
417.763,51.6875
417.813,51.6875
417.863,51.71875
417.913,51.71875
417.963,51.71875
418.013,51.75
418.063,51.75
418.113,51.75
418.163,51.78125
418.213,51.8125
418.263,51.84375
418.313,51.875
418.363,51.875
418.413,51.84375
418.463,51.8125
418.512,51.78125
418.562,51.75
418.612,51.6875
418.662,51.6875
418.712,51.65625
418.762,51.65625
418.812,51.65625
418.862,51.65625
418.912,51.65625
418.962,51.6875
419.012,51.6875
419.062,51.71875
419.112,51.71875
419.162,51.71875
419.212,51.6875
419.262,51.6875
419.312,51.65625
419.362,51.625
419.412,51.65625
419.462,51.65625
419.512,51.6875
419.562,51.71875
419.612,51.6875
419.662,51.65625
419.712,51.625
419.762,51.625
419.812,51.625
419.862,51.625
419.912,51.6875
419.962,51.71875
420.012,51.75
420.062,51.75
420.112,51.75
420.162,51.75
420.212,51.75
420.262,51.75
420.312,51.75
420.362,51.75
420.412,51.75
420.462,51.78125
420.512,51.8125
420.562,51.84375
420.612,51.84375
420.662,51.875
420.712,51.875
420.762,51.875
420.812,51.84375
420.862,51.84375
420.912,51.8125
420.962,51.78125
421.012,51.78125
421.062,51.75
421.111,51.75
421.161,51.75
421.211,51.75
421.261,51.75
421.311,51.78125
421.361,51.84375
421.411,51.90625
421.461,51.9375
421.511,51.96875
421.561,51.96875
421.611,52
421.661,52.03125
421.711,52.03125
421.761,52.0625
421.811,52.0625
421.861,52.0625
421.911,52.0625
421.961,52
422.011,51.96875
422.061,51.96875
422.111,51.9375
422.161,51.96875
422.211,51.96875
422.261,52
422.311,52.03125
422.361,52.03125
422.411,52.03125
422.461,52.03125
422.511,52.03125
422.561,52.03125
422.611,52
422.661,52
422.711,52
422.761,52
422.811,52.03125
422.861,52.03125
422.911,52.0625
422.961,52.0625
423.011,52.03125
423.061,52.03125
423.111,52.03125
423.161,52.03125
423.211,52.03125
423.261,52.03125
423.311,52.03125
423.361,52.0625
423.411,52.09375
423.461,52.15625
423.511,52.1875
423.561,52.1875
423.611,52.1875
423.661,52.1875
423.711,52.15625
423.76,52.125
423.81,52.125
423.86,52.09375
423.91,52.09375
423.96,52.09375
424.01,52.09375
424.06,52.09375
424.11,52.125
424.16,52.15625
424.21,52.1875
424.26,52.21875
424.31,52.25
424.36,52.28125
424.41,52.28125
424.46,52.3125
424.51,52.28125
424.56,52.25
424.61,52.21875
424.66,52.15625
424.71,52.125
424.76,52.09375
424.81,52.0625
424.86,52.03125
424.91,52
424.96,52
425.01,52
425.06,52.03125
425.11,52.0625
425.16,52.0625
425.21,52.09375
425.26,52.0625
425.31,52.0625
425.36,52.03125
425.41,52
425.46,51.96875
425.51,51.9375
425.56,51.9375
425.61,51.9375
425.66,51.9375
425.71,51.96875
425.76,52.03125
425.81,52.125
425.86,52.1875
425.91,52.28125
425.96,52.3125
426.01,52.3125
426.06,52.28125
426.11,52.25
426.16,52.21875
426.21,52.21875
426.26,52.1875
426.31,52.21875
426.359,52.21875
426.409,52.21875
426.46,52.25
426.509,52.25
426.559,52.28125
426.609,52.3125
426.659,52.34375
426.709,52.375
426.759,52.375
426.809,52.40625
426.859,52.40625
426.909,52.40625
426.959,52.375
427.009,52.375
427.059,52.34375
427.109,52.34375
427.159,52.34375
427.209,52.34375
427.259,52.375
427.309,52.40625
427.359,52.4375
427.409,52.46875
427.459,52.5
427.509,52.5
427.559,52.5
427.609,52.5
427.659,52.5
427.709,52.5
427.759,52.53125
427.809,52.59375
427.859,52.625
427.909,52.65625
427.959,52.65625
428.009,52.625
428.059,52.5625
428.109,52.5
428.159,52.40625
428.209,52.34375
428.259,52.28125
428.309,52.28125
428.359,52.28125
428.409,52.34375
428.459,52.4375
428.509,52.53125
428.559,52.59375
428.609,52.65625
428.659,52.6875
428.709,52.6875
428.759,52.65625
428.809,52.625
428.859,52.5625
428.909,52.53125
428.959,52.5
429.008,52.5
429.058,52.5
429.108,52.5
429.158,52.5
429.208,52.5
429.258,52.5
429.308,52.5
429.358,52.5
429.408,52.53125
429.458,52.53125
429.508,52.5625
429.558,52.53125
429.608,52.53125
429.658,52.5
429.708,52.5
429.758,52.5
429.808,52.5
429.858,52.5
429.908,52.53125
429.958,52.53125
430.008,52.53125
430.058,52.53125
430.108,52.5
430.158,52.5
430.208,52.53125
430.258,52.5625
430.308,52.625
430.358,52.6875
430.408,52.75
430.458,52.78125
430.508,52.78125
430.558,52.75
430.608,52.71875
430.658,52.6875
430.708,52.65625
430.758,52.65625
430.808,52.6875
430.858,52.6875
430.908,52.71875
430.958,52.71875
431.008,52.6875
431.058,52.6875
431.108,52.6875
431.158,52.65625
431.208,52.65625
431.258,52.65625
431.308,52.65625
431.358,52.6875
431.408,52.6875
431.458,52.75
431.508,52.78125
431.558,52.8125
431.607,52.84375
431.657,52.90625
431.707,52.90625
431.757,52.9375
431.807,52.96875
431.857,53
431.907,53.03125
431.957,53.03125
432.007,53
432.057,52.96875
432.107,52.90625
432.157,52.84375
432.207,52.8125
432.257,52.78125
432.307,52.78125
432.357,52.78125
432.407,52.78125
432.457,52.78125
432.507,52.8125
432.557,52.84375
432.607,52.875
432.657,52.875
432.707,52.90625
432.757,52.90625
432.807,52.9375
432.857,52.9375
432.907,52.96875
432.957,53
433.007,53.03125
433.057,53.0625
433.107,53.09375
433.157,53.09375
433.207,53.09375
433.257,53.0625
433.307,53.03125
433.357,53
433.407,52.9375
433.457,52.9375
433.507,52.90625
433.557,52.90625
433.607,52.90625
433.657,52.90625
433.707,52.90625
433.757,52.90625
433.807,52.90625
433.857,52.90625
433.907,52.90625
433.957,52.875
434.007,52.875
434.057,52.90625
434.107,52.96875
434.157,53.03125
434.207,53.0625
434.256,53.0625
434.306,53.0625
434.356,53.09375
434.406,53.0625
434.456,53.0625
434.506,53.03125
434.556,53
434.606,53
434.656,53
434.706,52.96875
434.756,52.96875
434.806,52.96875
434.856,52.9375
434.906,52.9375
434.956,52.9375
435.006,52.9375
435.056,52.9375
435.106,52.96875
435.156,52.96875
435.206,53
435.256,53.03125
435.306,53.03125
435.356,53
435.406,52.96875
435.456,52.90625
435.506,52.90625
435.556,52.90625
435.606,52.875
435.656,52.875
435.706,52.875
435.756,52.875
435.806,52.90625
435.856,52.90625
435.906,52.9375
435.956,52.9375
436.006,52.96875
436.056,53.03125
436.106,53.0625
436.156,53.09375
436.206,53.125
436.256,53.15625
436.306,53.15625
436.356,53.125
436.406,53.125
436.456,53.125
436.506,53.09375
436.556,53.09375
436.606,53.09375
436.656,53.09375
436.706,53.09375
436.756,53.09375
436.806,53.125
436.856,53.15625
436.905,53.21875
436.955,53.28125
437.005,53.34375
437.055,53.375
437.105,53.375
437.155,53.375
437.205,53.375
437.255,53.34375
437.305,53.28125
437.355,53.25
437.405,53.21875
437.455,53.1875
437.505,53.1875
437.555,53.1875
437.605,53.21875
437.655,53.25
437.705,53.28125
437.755,53.28125
437.805,53.25
437.855,53.25
437.905,53.21875
437.955,53.21875
438.005,53.1875
438.055,53.15625
438.105,53.125
438.155,53.09375
438.205,53.0625
438.255,53.03125
438.305,53.03125
438.355,53.03125
438.405,53.0625
438.455,53.09375
438.505,53.125
438.555,53.15625
438.605,53.1875
438.655,53.1875
438.705,53.1875
438.755,53.1875
438.805,53.1875
438.855,53.21875
438.905,53.25
438.955,53.28125
439.005,53.3125
439.055,53.3125
439.105,53.3125
439.155,53.3125
439.205,53.3125
439.255,53.3125
439.305,53.34375
439.355,53.375
439.405,53.40625
439.455,53.4375
439.504,53.4375
